"","Account.length","International.plan","Voice.mail.plan","Number.vmail.messages","Total.day.minutes","Total.day.calls","Total.day.charge","Total.eve.minutes","Total.eve.calls","Total.eve.charge","Total.night.minutes","Total.night.calls","Total.night.charge","Total.intl.minutes","Total.intl.calls","Total.intl.charge","Customer.service.calls","Churn"
"2244",109,0,1,29,111.2,90,18.9,263.5,100.174979887369,17.0312157809984,224.7,128,10.11,9,6,2.43,1.56590370955012,"1"
"2245",78,0,0,0,87.7,74,14.91,262,58,18.26,201.3,147,9.06,10.8,6,2.92,1,"0"
"2246",143,0,0,0,244.1,99,41.5,246.9,111,20.99,200,133,9,7.2,2,1.94,0,"0"
"2247",47,0,1,27,165,89,28.05,127.3,118,10.82,284.4,95,12.8,7.7,4,2.08,2,"0"
"2248",59,0,1,27,117.6,110,21.66,103.3,99,12.64,164.2,73,7.39,9.1,3,2.46,0,"0"
"2249",151,0,0,0,194.8,106,33.12,292.7,103,24.88,224.6,82,10.11,5.5,3,1.49,0,"0"
"2250",129,0,0,0,54.7,131,9.3,256.1,105,21.77,176.6,135,7.95,11.1,4,3,1.56590370955012,"0"
"2251",107,0,1,27,283.4,110,48.18,224.1,89,19.05,201.866098254162,63,6.6,14.4,7,3.89,2,"0"
"2252",137,1,0,0,258,112,43.86,246.5,117,20.95,173.2,100,7.79,10.9,3,2.94,0,"0"
"2253",76,0,0,0,90.5,142,15.39,211.7,75,17.99,194.9,100.152015355086,8.77,10.2141082164329,2,2.51,1.56590370955012,"0"
"2254",24,0,0,0,235.6,132,40.05,115.9,129,9.85,185.4,136,8.34,16.2,2,4.37,0,"0"
"2255",169,0,0,0,142.5,82,24.23,231.4,110,14.89,131.2,67,5.9,10,4,2.7,2,"0"
"2256",30,0,0,0,54,68,9.18,179.3,96,15.24,247.2,101,11.12,10.2,8,2.75,1,"0"
"2257",70,0,0,0,214.8,87,36.52,131,114,11.14,216.9,104,9.76,9.4,3,2.54,3,"0"
"2258",52,1,0,0,146.1,118,42.74,196.6,80,17.0312157809984,192,53,9.03963888888889,11,2,2.97,0,"1"
"2259",3,0,0,0,139,99,23.63,250.7,108,21.31,286.2,87,12.88,6.1,3,1.65,1.56590370955012,"0"
"2260",38,0,0,0,117.3,114,19.94,208.7,105,17.74,203.4,98,9.15,14.4,2,3.89,2,"0"
"2261",104,0,0,0,264,108,44.88,213.7,75,19.22,177.7,91,8,10.6,8,2.86,3,"0"
"2262",27,0,0,0,82.6,105,14.04,204,99,17.34,224.2,122,10.09,9.1,4,2.46,1,"0"
"2263",13,0,0,0,220.4,100,37.47,211.2,79,17.95,259.3,112,11.67,13.6,8,3.67,2,"0"
"2264",52,0,0,0,217,104,36.89,152.3,83,12.95,134.3,109,6.04,11.8,4,3.19,2,"0"
"2265",114,0,1,25,129,77,21.93,290,110,24.65,177.1,110,7.97,11.6,5,3.13,1,"0"
"2266",156,0,0,0,150.5,106,25.59,152.9,112,13,215.9,86,9.72,10.2141082164329,3,2.77319131832797,1,"0"
"2267",62,0,0,0,189.5,122,32.22,103.8,95,8.82,180.6,106,8.13,10.8,5,2.92,2,"0"
"2268",52,0,0,0,129.3,80,21.98,142.7,101,12.13,258.3,89,11.62,12.3,4,3.32,3,"0"
"2269",146,0,0,0,115.6,77,19.65,213.6,100,18.16,218.4,72,9.83,10.7,6,2.89,1,"0"
"2270",120,0,1,23,221.9,93,37.72,254.7,84,21.65,250.5,117,11.27,7.2,5,1.94,2,"0"
"2271",90,0,0,0,61.3,114,10.42,194.4,94,16.52,143.1,80,6.44,11.4,9,3.08,1,"0"
"2272",147,1,0,0,183.8,113,31.25,164.7,110,14,111,87,5,10.1,4,2.73,1,"0"
"2273",159,0,0,0,167.4,68,28.46,143.8,74,17.0312157809984,140.1,111,6.3,10.3,3,2.78,0,"1"
"2274",74,0,1,27,154.1,100.082348455966,26.2,195.3,100.174979887369,16.6,276.7,86,12.45,13.2,2,3.56,1.56590370955012,"0"
"2275",87,0,0,0,198.3,80,33.71,187,89,15.9,133.5,96,6.01,16.6,4,4.48,2,"0"
"2276",99,0,0,0,69.1,78,21.81,215.3,120,18.3,143.7,140,6.47,14.3,9,3.86,2,"0"
"2277",82,0,0,0,187.9,110,31.94,200.5,101,17.04,202.6,125,9.12,10.2,4.480805777271,2.75,2,"0"
"2278",89,0,0,0,129.2,71,21.96,214.1,68,17.0312157809984,214.9,100.152015355086,9.67,10.3,4,2.78,1.56590370955012,"1"
"2279",123,1,0,0,179.567454268293,106,21.34,128.9,96,15.44,218.3,129,11.34,9,6,1.7,1.56590370955012,"1"
"2280",121,0,1,26,257.2,108,43.72,224.3,122,19.07,204,118,9.18,12.6,4,3.4,1,"0"
"2281",99,0,0,0,124.6,90,21.18,146.4,70,12.44,169.4,95,9.27,10.5,6,2.84,1,"0"
"2282",100,0,0,0,175.1,144,29.77,216.9,69,18.44,243.7,146,10.97,9.9,3,2.67,1,"0"
"2283",87,0,0,0,124.3,91,21.13,173.4,105,14.74,256.3,109,11.53,7.5,5,2.03,3,"0"
"2284",139,0,0,0,271.6,130,46.17,156,131,13.26,136.3,108,6.13,11.6,9,3.13,2,"0"
"2285",189,0,0,0,219.9,80,37.38,143.3,117,12.18,130.6,78,5.88,11.7,7,3.16,1,"0"
"2286",96,0,1,33,183.3,115,31.16,201.4,100.174979887369,17.12,201.866098254162,84,7.98,10.4,4.480805777271,2.81,3,"0"
"2287",112,0,0,0,101.1,119,17.19,214.4,100.174979887369,18.22,179.5,100.152015355086,8.08,10.3,5,2.78,2,"0"
"2288",108,0,1,41,171.6,110,29.17,136.1,78,11.57,183.4,103,9.51,10.8,7,2.54,0,"0"
"2289",121,0,1,20,211.9,110,36.02,215.1,120,18.28,238.5,107,10.73,9.4,2,2.54,0,"0"
"2290",116,0,0,0,63.7,101,10.83,195.8,95,17.0312157809984,210.1,100.152015355086,9.45,10,6,2.7,1,"0"
"2291",161,0,0,0,148.7,100,29.48,213.7,74,18.16,141.5,69,6.37,11.5,4,3.11,1,"0"
"2292",19,1,0,0,237.7,98,40.41,207.1,121,17.6,182.2,95,8.2,10.2141082164329,4,2.77319131832797,0,"0"
"2293",119,1,1,32,173,101,25.4,209.4,93,17.8,231.1,91,10.4,12.2,4,2.77319131832797,0,"0"
"2294",100.896779200621,0,0,0,224.9,102,38.23,143.8,87,12.22,198.9,105,9.03963888888889,8,2,2.16,1.56590370955012,"0"
"2295",156,0,0,0,137.2,122,40.41,181.5,91,15.43,185.7,151,8.36,7.7,4,2.08,1,"0"
"2296",109,0,0,0,137,128,23.29,217,116,18.45,182.1,86,8.19,10,5,2.7,2,"0"
"2297",95,0,0,0,142.5,109,24.23,176.1,82,14.97,189.6,88,8.53,8.2,3,2.21,2,"0"
"2298",100.896779200621,0,0,0,142.4,126,24.21,126.2,118,17.0312157809984,274.2,71,12.34,4.6,4,1.24,0,"0"
"2299",105,0,1,21,147,129,24.99,197.3,100.174979887369,16.77,267.4,93,12.03,8.7,3,2.35,2,"0"
"2300",101,0,0,0,220.3,124,37.45,188.6,101,16.03,278.4,98,9.03963888888889,10.6,4,2.86,1,"0"
"2301",95,0,0,0,149.2,96,25.36,260.7,100.174979887369,22.16,201,120,9.05,8.1,2,2.19,1,"0"
"2302",123,0,0,0,204.4,100.082348455966,34.75,137.5,100.174979887369,11.69,226,100,10.17,10.2141082164329,4,2.7,0,"0"
"2303",141,0,1,21,308,123,52.36,247.8,128,21.06,152.9,103,6.88,7.4,3,2,1,"0"
"2304",75,0,1,19,210.3,105,35.75,241.8,87,20.55,215.7,102,9.71,13.1,3,3.54,1.56590370955012,"0"
"2305",126,0,1,24,58.9,125,10.01,305.5,90,25.97,158.9,73,7.15,12.1,6,3.27,0,"0"
"2306",153,0,0,0,174.4,102,38.91,160.7,136,13.66,203.1,109,9.14,10.2141082164329,2,3.38,0,"0"
"2307",97,0,1,32,90,87,15.3,276.3,113,23.49,185.2,107,8.33,8.6,6,2.32,2,"1"
"2308",115,0,0,0,146.7,128,24.94,106.2,74,9.03,197.7,104,8.9,11.1,4,3,2,"0"
"2309",17,1,0,0,162.8,118,27.68,229.6,91,19.52,201.866098254162,94,9.03963888888889,13.6,3,3.67,0,"1"
"2310",105,0,1,20,186.9,114,31.77,256.3,91,17.0312157809984,201.866098254162,104,9.03963888888889,8.9,2,2.77319131832797,1,"0"
"2311",121,0,0,0,86.1,73,14.64,259.8,113,22.08,148,79,6.66,9.1,9,2.46,2,"0"
"2312",125,0,0,0,212.3,89,36.09,215.4,127,18.31,186.8,73,8.41,11.3,2,3.05,2,"0"
"2313",124,0,0,0,151,98,25.67,120.6,119,10.25,152.8,81,6.88,10.2141082164329,2,2.77319131832797,2,"0"
"2314",123,0,1,32,212.3,77,36.09,251.5,78,21.38,208.7,85,9.39,6.6,2,1.78,3,"0"
"2315",124,0,0,0,234.4,61,39.85,179.3,111,15.24,201.866098254162,117,12.85,10.4,6,2.81,3,"0"
"2316",133,0,0,0,176.8,92,30.06,187.5,74,15.94,196.8,88,8.86,6.5,3,1.76,0,"0"
"2317",1,0,1,26,146.6,68,24.92,172.8,67,14.69,173.8,113,7.82,10,2,2.7,1,"0"
"2318",107,0,0,0,260.5,108,44.29,102.4,110,8.7,129.7,148,5.84,9.8,5,2.65,1,"0"
"2319",91,0,1,20,146.1,98,24.84,277.4,104,23.58,137.7,100,6.2,6.2,3,1.67,1,"0"
"2320",178,1,0,0,124.5,134,21.17,141.2,78,16.18,268.2,113,9.03963888888889,11.4,2,3.08,2,"1"
"2321",123,0,0,0,209.4,49,35.6,237.4,117,20.18,239.2,98,9.23,10.2141082164329,4.480805777271,2.65,1,"0"
"2322",170,0,0,0,285.7,100.082348455966,48.57,167.5,100.174979887369,14.24,260,97,11.7,8.7,4,2.35,1,"1"
"2323",135,0,0,0,190.9,100.082348455966,32.45,161.4,109,18.1,231.9,100,10.44,8.4,2,2.27,1.56590370955012,"0"
"2324",134,0,1,8.07234042553191,208.8,130,35.5,132.9,104,11.3,136.7,107,6.15,11.1,4,3,2,"0"
"2325",93,0,0,0,271.1,101,46.09,237.4,100.174979887369,20.18,145.4,103,6.54,8.4,6,2.27,1,"1"
"2326",138,0,0,0,170.7,104,40.94,144.5,92,17.0312157809984,125.7,98,5.66,11.6,1,3.13,0,"0"
"2327",159,0,0,0,114.8,98,19.52,192.6,101,16.37,259,108,11.66,12.2,5,3.29,0,"0"
"2328",103,0,1,34,138.8,80,23.6,142,108,12.07,201.866098254162,77,8.27,11.8,7,3.19,1,"0"
"2329",150,0,1,27,209.8,112,35.67,155,80,16.62,251.5,111,11.32,7.2,6,1.94,0,"0"
"2330",37,0,0,0,134.9,98,22.93,248.4,130,21.11,236.2,113,10.63,14.7,2,3.97,3,"0"
"2331",33,1,0,0,164,99,27.88,153.1,102,13.01,186.5,104,5.57,6.4,4,1.73,0,"0"
"2332",55,0,0,0,245.5,130,41.74,192.7,54,16.38,141.7,83,6.38,9.1,4,2.46,1.56590370955012,"0"
"2333",107,0,0,0,90.7,90,15.42,207.5,109,17.64,169.4,96,7.62,5.6,5,1.51,2,"0"
"2334",78,0,0,0,108.6,108,18.46,209.9,126,17.84,222.6,117,10.02,7.9,5,2.13,1,"1"
"2335",85,0,1,17,221.7,88,15.27,233.2,75,19.82,312.5,116,7.46,9.3,7,2.51,1.56590370955012,"1"
"2336",61,0,1,15,198.6,106,42.91,187.8,69,15.96,259.6,137,11.68,10,3,2.77319131832797,2,"0"
"2337",97,0,1,32,183.4,94,31.18,269.1,120,22.87,203.5,100.152015355086,9.16,6.7,4,1.81,1.56590370955012,"0"
"2338",136,1,0,8.07234042553191,183.4,103,31.18,141.9,113,12.06,200.4,122,9.02,10.4,9,2.81,2,"0"
"2339",135,0,0,0,155.2,100,30.5681755725191,135.9,84,11.55,184.6,82,8.31,3.8,9,1.03,3,"0"
"2340",87,0,1,19,165.8,122,28.19,186.9,89,15.89,249.7,78,6.69,10.2141082164329,0,2.77319131832797,1,"0"
"2341",148,0,0,0,279.3,104,47.48,201.6,87,17.14,280.8,117,12.64,7.9,2,2.13,2,"1"
"2342",99,0,0,0,174.1,102,29.6,200.355623332063,118,8.42,211.6,126,9.52,7.7,2,2.08,2,"0"
"2343",123,0,0,0,175.7,78,29.87,184.6,100.174979887369,15.69,201.866098254162,92,7.06,9.1,2,2.46,2,"0"
"2344",127,1,0,0,256.5,115,43.61,222.1,100.174979887369,18.88,156.7,100.152015355086,7.05,10.2141082164329,3,3.51,1,"0"
"2345",151,0,0,0,169.2,89,28.93,187.5,83,15.94,119.5,100,5.38,4.3,3,2.77319131832797,0,"0"
"2346",185,0,0,0,139.6,92,23.73,250.2,115,21.27,201.866098254162,68,7.11,10.2141082164329,4,2.92,1,"0"
"2347",58,0,0,0,210.1,126,35.72,248.9,108,21.16,158.6,88,7.14,14.4,2,3.89,1.56590370955012,"0"
"2348",58,0,0,0,174.4,112,29.65,265.8,122,22.59,182.4,87,8.21,10.2141082164329,0,2.77319131832797,1.56590370955012,"0"
"2349",108,0,0,0,210.6,117,35.8,164.2,103,13.96,201.4,68,9.06,9.4,5,2.77319131832797,0,"0"
"2350",100.896779200621,0,0,0,121.5,100.082348455966,20.66,253,124,17.0312157809984,195.7,120,8.81,10.7,4,2.89,1,"0"
"2351",80,0,0,0,127.8,67,21.73,181.6,112,15.44,197.3,63,8.88,15.9,2,4.29,2,"0"
"2352",110,0,0,0,99.4,62,16.9,275,86,23.38,212.1,94,9.54,16.7,3,4.51,2,"0"
"2353",168,0,0,0,163.4,134,27.78,240.1,87,20.41,164,100.152015355086,7.38,11.6,2,3.13,2,"1"
"2354",125,0,1,23,120.5,104,20.49,227.8,115,19.36,158.5,100,7.13,10.2,3,2.75,1,"0"
"2355",170,0,0,0,184.1,106,31.3,204.9,100.174979887369,17.42,224.3,133,10.09,9.8,3,2.65,1.56590370955012,"0"
"2356",71,0,0,0,185,84,31.45,232.5,129,19.76,191.1,82,7.15,14.9,2,4.02,1.56590370955012,"0"
"2357",124,0,0,0,160.9,109,27.35,144.2,100.174979887369,17.0312157809984,120.4,97,5.42,12.9,4.480805777271,3.48,1,"0"
"2358",100.896779200621,0,0,0,207.6,68,35.29,251.6,123,21.39,191.6,100,8.62,10.9,6,2.94,2,"0"
"2359",97,0,0,8.07234042553191,209.2,134,35.56,200.355623332063,100.174979887369,17.0312157809984,175.4,94,7.89,11.8,6,3.19,1,"0"
"2360",98,1,0,0,158.4,71,26.93,306.6,96,18.16,144.2,93,9.03963888888889,10.2141082164329,4,2.77319131832797,1,"0"
"2361",24,0,0,0,149,73,25.33,131,81,17.0312157809984,238.6,69,10.74,8.6,3,2.32,2,"1"
"2362",85,0,0,0,204.5,63,34.77,208.8,95,17.75,224,119,10.08,9.8,2,2.65,0,"0"
"2363",44,0,0,0,288.8,86,49.1,175.9,100.174979887369,14.95,215.4,106,9.69,9.5,2,2.57,3,"1"
"2364",96,0,1,40,108.6,90,18.46,206.4,100.174979887369,17.71,126.3,118,5.68,13.4,4,3.62,0,"0"
"2365",100.896779200621,0,0,0,179.567454268293,111,26.55,90,101,7.65,205.1,116,9.23,7.3,3,1.97,1.56590370955012,"0"
"2366",112,0,1,31,225.2,89,38.28,256.8,117,21.83,249.7,87,11.24,11.5,1,3.11,1.56590370955012,"0"
"2367",117,1,0,0,287.4,118,48.86,259.6,84,22.07,153.2,86,9.03963888888889,10,3,2.7,1,"1"
"2368",137,0,1,19,175.3,96,29.8,241.3,146,20.51,211.4,109,8.21,7.8,2,2.11,0,"0"
"2369",95,0,0,8.07234042553191,157.9,103,26.84,259.6,67,22.07,230,117,10.35,14,2,3.78,0,"0"
"2370",145,0,0,0,245.8,116,41.79,286.7,91,24.37,240.7,115,9.03963888888889,9,4.480805777271,2.43,1,"1"
"2371",56,1,0,0,177.7,114,30.21,215.6,110,18.33,236.7,67,10.65,10.5,5,2.84,1,"0"
"2372",133,0,0,0,117.8,100,20.03,200.355623332063,105,16.93,244.1,119,10.98,11.8,4,2.77319131832797,0,"1"
"2373",53,0,0,0,119.7,113,20.35,189.7,84,16.12,201.866098254162,108,11.53,12.9,7,3.48,2,"0"
"2374",123,0,0,0,242.2,87,41.17,226.1,101,19.22,268.6,121,12.09,8.2,3,2.21,1.56590370955012,"1"
"2375",62,0,0,0,128.7,111,21.88,169.5,104,14.41,193.6,97,8.71,10.2141082164329,5,2.78,1,"1"
"2376",55,0,1,20,207.7,91,35.31,199.7,113,16.97,201.866098254162,110,9.74,7.3,1,1.97,1,"0"
"2377",100.896779200621,0,0,0,233.3,65,39.66,209.8,93,19.06,210.6,109,9.48,9.1,4,2.46,1,"0"
"2378",1,0,0,0,182.1,100.082348455966,30.96,134.9,106,11.47,152.3,75,9.09,10,3,2.7,1.56590370955012,"0"
"2379",98,0,1,36,168,81,28.56,163.2,125,13.87,172.7,120,7.77,8,2,2.16,1.56590370955012,"1"
"2380",105,0,0,0,251.6,88,42.77,175.1,103,14.88,184.4,112,8.3,5.4,5,1.46,1,"0"
"2381",99,0,0,0,256.4,100.082348455966,43.59,214.5,74,18.23,233.7,75,10.52,7.9,1,2.13,3,"1"
"2382",100.896779200621,0,0,0,227.8,81,38.73,161.8,97,17.0312157809984,217,106,9.76,8,5,2.16,1,"0"
"2383",160,0,0,0,234.9,136,39.93,270.8,116,23.02,219.3,101,9.87,13.9,2,3.75,1,"1"
"2384",90,0,1,22,124.5,94,21.17,231.7,90,19.69,201.866098254162,108,10,6.4,4.480805777271,1.73,1.56590370955012,"0"
"2385",148,1,0,0,233.5,81,39.7,187.7,116,15.95,122.3,97,5.5,9.6,2,2.59,0,"1"
"2386",147,0,1,35,197.3,134,33.54,141.1,99,11.99,212.1,100.152015355086,9.54,10.1,4,2.73,2,"1"
"2387",80,0,0,0,151.5,89,25.76,131.7,78,11.19,235.3,131,10.59,10.2141082164329,7,3.19,0,"0"
"2388",122,1,0,0,146.3,117,24.87,218.7,93,18.59,236,97,10.62,11.5,5,3.11,1,"0"
"2389",132,0,0,0,195.1,100,33.17,148.8,95,12.65,224.5,117,10.1,6.7,2,1.81,1.56590370955012,"0"
"2390",83,0,0,8.07234042553191,208.9,123,35.51,214.8,92,18.26,247.9,108,11.16,13,5,3.51,1,"0"
"2391",99,0,0,0,135.7,107,23.07,208.4,103,17.71,209,95,9.4,8.8,3,2.38,1.56590370955012,"1"
"2392",84,0,0,0,225.9,86,38.4,275.6,105,23.43,201.4,108,9.06,14.3,3,3.86,3,"1"
"2393",100.896779200621,0,0,0,122.2,67,20.77,167.2,62,14.21,194.8,98,7.65,10.2141082164329,6,2.62,1,"0"
"2394",87,0,0,32,153.3,106,26.06,224.5,117,19.08,273.4,152,12.3,10.2141082164329,5,2.4,2,"0"
"2395",73,0,0,0,194.8,112,33.12,167.2,85,14.21,100.3,61,4.51,10.8,6,2.92,1,"1"
"2396",7,0,0,0,206.7,87,35.14,281.1,83,23.89,158.5,77,7.13,11,5,2.97,3,"0"
"2397",89,0,1,12,188,105,31.96,151.3,114,12.86,201.9,94,9.09,10.5,3,2.84,2,"0"
"2398",131,1,0,0,122.3,83,20.79,118.8,60,10.1,147.9,95,6.66,13.7,4,3.7,3,"1"
"2399",105,0,0,0,259.3,96,44.08,175.2,97,14.89,222.4,100.152015355086,10.01,12,5,2.77319131832797,3,"0"
"2400",47,0,1,28,172.9,129,29.39,137.6,94,11.7,203.8,109,9.17,8.3,6,2.24,1,"0"
"2401",161,0,0,0,196.6,73,33.42,170.2,79,14.47,194.3,79,8.74,12.5,3,3.38,1,"0"
"2402",69,0,1,31,194.9,63,33.13,191.6,90,16.29,153,129,6.89,13.2,2,3.56,2,"0"
"2403",150,0,1,30,262.8,114,44.68,215.8,130,18.34,154.8,88,6.97,7.8,2,2.11,0,"0"
"2404",71,0,0,0,211.2,70,35.9,252.7,122,21.48,201.866098254162,104,10.16,12.3,4.480805777271,3.32,0,"0"
"2405",76,0,0,0,204,69,34.68,225.1,110,17.53,240.3,85,10.81,9.6,5,2.59,1,"0"
"2406",87,0,0,0,223.2,109,37.94,127.5,86,10.84,289.3,83,13.02,14.5,4,3.92,3,"0"
"2407",117,0,0,0,119,82,20.23,187.5,108,15.94,189.3,97,9.03963888888889,11.5,3,2.77319131832797,1,"0"
"2408",177,0,0,0,266.1,91,45.24,190.4,133,19.14,224.7,58,10.11,8.9,8,2.77319131832797,3,"1"
"2409",95,0,0,0,134.4,104,22.85,152.4,95,12.95,236.5,80,10.64,9.4,3,2.54,1,"0"
"2410",66,0,0,0,170.5,103,28.99,254.3,77,21.62,197.3,138,8.88,10.5,2,2.84,2,"0"
"2411",110,0,0,0,178.5,124,30.35,146.9,141,12.49,217.1,102,9.77,9.9,7,2.67,1,"0"
"2412",133,0,1,39,239.9,107,40.78,253.8,77,21.57,128.7,85,5.79,6.7,3,1.81,1.56590370955012,"0"
"2413",185,0,0,0,55.6,110,9.45,288.7,100.174979887369,17.0312157809984,111.2,110,5,12.1,3,3.27,2,"0"
"2414",91,0,0,0,109.8,100,18.67,189.6,104,16.12,206.7,85,9.3,11.1,3,3,1,"0"
"2415",131,0,0,0,196.1,89,33.34,185.5,87,17.0312157809984,250,132,11.25,5.2,6,1.4,2,"0"
"2416",153,0,0,0,166.8,127,28.36,143.5,121,12.2,210.7,130,9.48,11.8,4,3.19,0,"0"
"2417",132,0,1,25,113.2,96,19.24,269.9,107,22.94,201.866098254162,87,10.31,7.1,7,2.77319131832797,2,"0"
"2418",141,0,0,0,242.8,90,41.28,234.1,80,19.9,211.5,104,9.52,6,3,1.62,1.56590370955012,"0"
"2419",105,0,0,0,156.5,102,26.61,140.2,134,11.92,227.4,111,10.23,12.2,2,3.29,2,"0"
"2420",169,0,0,0,266.7,105,45.34,158.2,123,13.45,287.7,111,12.95,13.8,4.480805777271,3.73,3,"1"
"2421",127,0,1,23,182,80,30.94,216.1,85,18.37,156.9,82,7.06,9.8,4,2.97,1.56590370955012,"0"
"2422",123,0,1,33,146.6,87,24.92,114.8,59,9.76,220.4,99,9.92,10.2141082164329,7,2.77319131832797,0,"0"
"2423",103,0,1,35,110.5,101,18.79,208.3,81,17.71,87.4,77,3.93,13.9,2,3.75,1.56590370955012,"1"
"2424",101,0,0,0,118.6,89,20.16,199.6,97,11.39,201.866098254162,61,9.03963888888889,11.5,5,3.11,1,"0"
"2425",123,0,1,22,135.9,105,33.59,80,86,6.8,120.8,82,5.44,15.6,4.480805777271,2.77319131832797,2,"0"
"2426",78,0,1,32,210.3,116,35.75,192.2,83,16.34,246.1,92,11.07,10.8,4,2.92,1.56590370955012,"0"
"2427",101,0,1,28,220.3,96,37.45,285.8,100.174979887369,24.29,203,100.152015355086,9.14,9.4,6,2.54,1.56590370955012,"0"
"2428",129,0,0,0,150,98,25.5,232.4,101,19.75,261.2,123,11.75,12.5,6,3.38,1,"0"
"2429",67,0,1,34,161.7,114,27.49,207.6,115,17.65,205.7,114,9.26,9.2,4,2.48,0,"0"
"2430",37,0,0,8.07234042553191,191.4,116,32.54,167.4,99,14.23,216.5,112,9.74,14,5,3.78,3,"0"
"2431",173,0,0,0,109.4,103,18.6,101.3,111,8.61,201.866098254162,106,7.53,7.8,7,2.11,1,"0"
"2432",100.896779200621,0,0,0,144.1,115,24.5,249.8,68,21.23,211.4,82,9.51,13.6,3,3.67,1,"0"
"2433",75,0,1,42,248.9,93,42.31,170.8,108,14.52,104.5,91,4.7,11.2,8,3.02,1,"0"
"2434",88,0,0,0,85.7,112,14.57,221.6,70,18.84,190.6,101,8.58,11.6,3,3.13,1.56590370955012,"1"
"2435",112,0,0,0,214.8,112,36.52,209.7,104,17.82,164.4,86,7.4,9.4,5,2.54,3,"0"
"2436",177,0,0,0,158.9,137,27.01,242.8,109,20.64,201.866098254162,97,11.15,6.5,4,1.76,0,"0"
"2437",121,0,1,8.07234042553191,179.567454268293,94,18.7,141.5,100.174979887369,12.03,237.3,87,10.68,6.4,3,1.73,2,"0"
"2438",90,0,0,0,145.6,100.082348455966,24.75,197.1,137,16.75,201.866098254162,83,9.37,10.5,4,2.84,0,"0"
"2439",39,0,0,0,93.3,83,15.86,199.6,114,16.97,265.3,104,9.28,6.5,4,1.76,0,"0"
"2440",176,0,0,0,201.9,100,34.32,154.7,78,13.15,164.4,79,7.4,9,2,2.43,1,"0"
"2441",105,0,0,0,146.4,81,24.89,225.1,80,19.13,230.1,117,9.03963888888889,8.5,2,2.3,1,"0"
"2442",57,0,0,0,272.7,74,46.36,224.9,85,19.12,178.2,104,8.02,10.5,3,2.84,2,"1"
"2443",64,0,0,0,179.567454268293,122,30.5681755725191,258.4,81,21.96,109.6,74,4.93,14.8,4,4,1.56590370955012,"0"
"2444",95,0,0,0,190.2,119,32.33,157.1,70,13.35,181.5,120,8.17,14,6,3.78,0,"0"
"2445",100.896779200621,0,0,0,130.6,83,22.2,208.1,144,17.69,204.6,72,9.21,15.6,3,4.21,3,"0"
"2446",101,0,0,8.07234042553191,158.4,92,26.93,188,117,15.98,219.7,125,9.89,13.5,4,3.65,1.56590370955012,"1"
"2447",115,0,0,0,166.5,111,30.5681755725191,236.2,98,20.08,205.6,92,11.12,15.6,2,4.21,1,"0"
"2448",103,0,0,0,129.3,103,21.98,202.8,89,17.24,233,126,10.49,12.9,4.480805777271,3.48,2,"0"
"2449",82,0,0,0,199.3,112,33.88,193.4,120,16.44,254.4,117,11.45,7,10,1.89,0,"0"
"2450",141,0,0,0,185.1,126,31.47,233,98,19.81,152.2,106,6.85,9.1,7,2.46,0,"0"
"2451",92,0,0,8.07234042553191,175.4,80,29.82,197.4,127,16.78,188.2,102,8.47,9.7,2,2.62,2,"0"
"2452",119,0,0,0,94.2,108,16.01,264.1,100,22.45,203.7,121,9.17,7.3,3,1.97,1,"0"
"2453",112,0,0,0,189.4,83,32.2,219,89,15.22,168,104,7.56,7.1,8,1.92,3,"0"
"2454",116,0,1,35,118,103,20.06,167.2,106,14.21,201.866098254162,102,9.26,11.8,2,3.19,2,"0"
"2455",94,0,0,0,212.1,98,36.06,182.5,89,17.0312157809984,201.866098254162,95,9.03963888888889,8.4,5,2.27,3,"0"
"2456",90,0,0,0,222,93,37.74,187,103,15.9,282.3,95,12.7,12.4,6,3.35,2,"0"
"2457",114,0,1,31,222.8,98,37.88,180.5,105,15.34,151.3,101,6.81,13,4,3.51,0,"0"
"2458",63,0,1,25,190,137,32.3,116.6,104,9.91,201.866098254162,110,6.37,12.2,2,3.29,1,"0"
"2459",122,0,1,0,195.4,83,33.22,268.2,93,22.8,168,95,7.56,8.4,6,2.27,3,"0"
"2460",62,0,0,0,100,98,17,173.5,95,14.75,218,122,9.81,10.2141082164329,4,2.73,0,"0"
"2461",78,0,1,21,160.6,85,27.3,223.1,100.174979887369,18.96,124,92,5.58,9.5,1,2.57,2,"0"
"2462",148,0,1,26,158.7,91,26.98,160.5,127,13.64,218.3,88,9.82,9.9,3,2.67,1,"0"
"2463",154,0,0,0,154.5,122,26.27,214.2,71,18.21,178,105,8.01,12,2,3.24,3,"1"
"2464",110,0,1,34,192.3,114,32.69,200.355623332063,114,10.99,136.3,102,6.13,6.3,4.480805777271,1.7,1,"0"
"2465",100.896779200621,0,0,0,305.1,106,51.87,188,115,15.98,235.4,116,10.59,8.5,5,3.7,0,"1"
"2466",84,0,1,38,193,106,32.81,153.6,100.174979887369,13.06,260.4,87,11.72,7.4,5,2,2,"0"
"2467",75,0,0,0,72.5,88,12.33,204,112,17.34,117.9,118,5.31,6.6,3,1.78,1,"0"
"2468",181,0,1,8.07234042553191,105.2,61,17.88,200.355623332063,79,17.0312157809984,165.7,97,7.46,6.3,3,1.7,2,"0"
"2469",51,0,0,0,180.5,88,30.69,134.7,102,11.45,170.7,97,7.68,10,3,2.77319131832797,2,"0"
